LoanID,Amount,Term,InterestRate,Income,CreditScore,Age,Default
5101,50936.34,48,4.81,70798.68,657,40,0
5102,32403.7,12,3.06,33735.09,777,46,0
5103,218483.17,48,5.45,70995.36,613,29,0
5104,63199.17,36,9.33,57850.46,346,28,0
5105,53570.29,24,6.01,134812.29,574,27,0
5106,42250.83,24,2.76,103884.53,798,21,0
5107,296966.03,48,2.61,118438.38,808,34,0
5108,196762.46,48,5.96,124462.05,578,71,0
5109,38621.98,12,7.24,28668.72,490,32,0
5110,30365.3,36,5.59,100676.99,603,39,0
5111,31005.52,24,3.51,27542.5,746,23,0
5112,27960.75,12,5.23,161050.48,628,41,0
5113,37900.11,60,7.8,99310.82,451,28,1
5114,15981.64,12,4.09,25876.9,706,39,0
5115,130720.33,48,3.41,72779.82,753,39,0
5116,33689.79,60,2.61,32026.04,808,43,0
5117,92260.48,12,7.92,44190.49,443,61,0
5118,32246.78,36,3.25,81689.87,764,71,0
5119,63343.9,24,4.65,39716.22,668,71,0
5120,20540.11,60,5.88,52455.28,583,46,0
5121,49015.72,36,7.31,126374.65,485,47,0
5122,34494.77,12,7.61,56293.3,464,46,0
5123,22873.27,48,6.03,29059.29,573,56,0
5124,106665.86,48,6.1,20000.0,568,34,0
5125,5979.27,36,5.07,104475.78,639,29,1
5126,33366.48,48,2.76,103259.93,798,18,0
5127,10806.48,24,5.03,73054.59,642,58,0
5128,98683.89,36,7.16,253220.34,495,48,0
5129,14615.93,36,6.39,50641.93,548,32,0
5130,50178.34,48,4.43,136274.88,683,69,0
5131,9049.93,36,6.01,36425.1,574,35,0
5132,25952.44,12,5.08,108642.4,638,67,0
5133,114808.88,60,3.24,25138.98,765,31,0
5134,9079.96,60,3.98,106994.06,714,47,0
5135,54412.68,48,5.71,52616.06,595,51,1
5136,11439.87,24,6.35,92124.99,551,37,0
5137,26871.23,24,2.06,75281.9,846,25,0
5138,38893.54,48,5.94,102072.31,579,45,0
5139,43055.39,48,2.0,20000.0,850,33,1
5140,46129.44,36,2.57,57499.02,811,21,0
5141,51100.82,24,5.04,130804.73,641,18,0
5142,15856.83,60,6.68,143425.35,528,47,0
5143,25655.37,48,4.87,89148.78,653,18,1
5144,5000.0,60,3.0,134201.79,781,40,0
5145,73214.3,60,5.46,55456.7,612,56,0
5146,90730.79,24,6.83,37871.46,518,22,0
5147,11109.5,60,5.72,68828.03,594,24,1
5148,11247.51,36,4.34,76101.73,689,49,1
5149,5000.0,36,4.23,85378.9,697,18,0
5150,175971.73,24,4.79,64780.37,658,43,0
5151,82301.61,36,5.59,65570.58,603,37,0
5152,22369.32,48,5.1,111536.64,637,66,0
5153,32880.15,24,5.59,31396.74,603,68,0
5154,17263.23,60,4.72,75307.38,663,49,0
5155,45471.21,48,4.53,89258.46,676,34,0
5156,63169.94,24,5.27,39906.29,625,46,0
5157,29653.19,60,6.15,51769.59,565,58,0
5158,103412.89,60,3.09,179127.33,775,55,0
5159,36389.61,60,4.49,72689.98,679,18,1
5160,7789.04,60,3.88,300000.0,721,22,0
5161,48681.61,60,6.0,68743.52,575,56,0
5162,31016.31,24,5.04,115658.62,641,25,0
5163,137187.91,36,6.03,20000.0,573,49,0
5164,24870.3,60,2.86,20000.0,791,57,0
5165,25780.66,48,6.49,27782.87,541,53,0
5166,52601.71,24,6.38,125827.36,549,52,0
5167,37431.54,12,4.82,52621.55,656,37,0
5168,23456.19,36,6.61,20000.0,533,24,0
5169,229143.12,48,2.86,67761.57,791,71,0
5170,17990.1,60,6.96,117541.97,509,18,0
5171,16253.89,24,5.26,30767.9,626,46,1
5172,99912.48,24,5.52,122593.06,608,36,0
5173,5000.0,60,4.47,20826.0,680,64,0
5174,11235.56,48,6.09,115392.86,569,45,0
5175,44634.41,24,4.55,37722.64,675,31,0
5176,8863.75,36,6.17,151518.53,563,37,0
5177,212739.48,48,6.38,171952.54,549,58,0
5178,31199.31,60,5.24,86166.45,627,60,0
5179,45486.13,48,5.07,40096.48,639,54,0
5180,8739.9,48,5.33,300000.0,621,46,0
5181,17080.74,12,5.48,35248.09,611,30,0
5182,47676.89,60,2.93,187795.07,786,33,0
5183,39875.78,36,4.47,233926.98,680,51,0
5184,76708.16,60,4.56,88651.66,674,60,0
5185,15683.04,12,3.35,25118.65,757,22,0
5186,52999.71,60,6.9,83264.63,513,19,0
5187,17193.26,60,2.0,258034.71,850,41,0
5188,44185.44,36,7.35,39861.91,482,48,0
5189,46447.4,12,3.12,61559.71,773,47,0
5190,6496.27,60,7.35,20000.0,482,52,0
5191,39773.74,60,5.01,61831.84,643,36,0
5192,5000.0,24,5.81,105212.25,588,63,0
5193,34778.58,60,2.7,28294.26,802,67,0
5194,59787.32,36,3.79,182844.72,727,52,0
5195,5000.0,24,5.33,20000.0,621,37,1
5196,139607.6,12,4.14,40408.24,703,18,0
5197,30694.21,48,4.5,160426.19,678,34,0
5198,139367.88,36,3.89,58093.42,720,46,0
5199,5680.75,12,5.2,209954.73,630,54,0
5200,149689.3,24,5.93,20000.0,580,39,0
5201,5781.6,48,8.08,49291.7,432,43,0
5202,30948.0,12,5.42,84971.77,615,70,0
5203,139024.65,36,4.72,251793.42,663,28,0
5204,13244.41,24,6.38,73468.85,549,19,0
5205,5000.0,36,5.03,99493.56,642,18,0
5206,78778.56,36,3.29,65024.85,761,59,0
5207,45302.62,24,4.79,59954.3,658,24,0
5208,36069.23,60,5.99,39915.93,576,39,0
5209,5000.0,36,3.57,90672.31,742,57,0
5210,52954.86,24,4.6,53003.66,671,68,0
5211,9414.37,36,4.63,103643.52,669,45,0
5212,133825.16,60,5.53,72551.83,607,29,1
5213,57874.65,24,6.76,48630.27,523,50,0
5214,61384.92,12,4.56,184520.59,674,28,0
5215,13236.07,12,4.39,36659.14,686,43,0
5216,106328.27,12,5.96,41464.28,578,23,1
5217,38580.59,48,4.69,20000.0,665,32,0
5218,97274.97,36,3.56,55167.92,743,78,1
5219,15800.47,36,6.39,174901.42,548,61,0
5220,70419.17,24,4.3,178024.86,692,34,0
5221,42732.38,48,5.07,45009.02,639,38,0
5222,5000.0,36,3.53,97496.98,745,55,0
5223,25988.47,24,3.35,113418.33,757,38,0
5224,10161.56,60,4.82,20000.0,656,63,1
5225,22249.83,36,4.92,147277.57,649,21,0
5226,24172.82,36,5.24,20406.27,627,43,1
5227,32211.03,60,6.45,47865.48,544,32,0
5228,45850.86,60,4.34,25731.98,689,48,0
5229,42312.31,36,4.82,84513.44,656,46,0
5230,5000.0,60,6.01,33051.93,574,45,0
5231,69452.75,24,7.77,40002.59,453,51,0
5232,148977.09,36,4.11,128088.05,705,49,0
5233,21437.81,36,5.43,44240.41,614,27,1
5234,9907.12,12,3.92,65816.52,718,43,0
5235,38826.61,36,6.9,20100.0,513,43,0
5236,61024.24,12,4.81,20000.0,657,44,0
5237,56800.9,60,4.97,75914.08,646,77,0
5238,47351.62,60,5.21,42695.94,629,45,0
5239,7904.8,24,2.61,205442.64,808,69,0
5240,90646.57,12,4.68,268880.3,666,18,0
5241,27723.34,36,7.44,21991.38,476,36,0
5242,12517.3,12,5.51,20000.0,609,41,0
5243,5000.0,60,7.27,208438.93,488,68,0
5244,26954.32,60,2.86,92566.83,791,18,0
5245,48113.21,24,4.56,74496.96,674,59,0
5246,54737.64,60,5.14,20000.0,634,53,0
5247,164487.6,12,6.97,255354.41,508,53,1
5248,8311.47,36,4.66,31866.61,667,41,0
5249,212633.02,36,3.4,116351.65,754,47,0
5250,53163.59,12,4.05,112062.44,709,44,0
5251,30277.8,24,4.11,20000.0,705,34,0
5252,109549.6,36,2.83,37484.52,793,58,0
5253,59286.96,12,2.7,20000.0,802,46,0
5254,21440.57,12,4.76,20000.0,660,33,0
5255,107745.21,60,4.07,55139.96,708,51,0
5256,54922.93,60,2.42,20528.78,821,41,0
5257,60005.24,24,6.38,31998.74,549,38,0
5258,113356.02,24,4.23,20000.0,697,19,1
5259,29748.08,24,6.41,49581.0,547,37,0
5260,53487.26,12,5.46,204218.13,612,36,0
5261,68263.65,12,2.97,83238.41,783,49,0
5262,30251.33,60,6.15,41707.08,565,39,0
5263,5000.0,36,3.32,62007.07,759,80,0
5264,73797.78,24,5.8,78684.48,589,21,0
5265,5000.0,48,3.32,79640.16,759,26,0
5266,63277.24,24,2.79,51203.05,796,36,0
5267,120885.89,60,6.23,35427.4,559,50,1
5268,21306.53,12,3.99,115782.49,713,40,0
5269,5382.7,60,3.31,23481.94,760,35,0
5270,13254.56,60,5.55,117095.79,606,27,0
5271,41308.97,60,4.09,45174.22,706,51,0
5272,142937.62,48,6.65,148227.96,530,80,0
5273,35900.97,48,2.0,26799.6,850,29,0
5274,5980.71,24,6.0,26277.35,575,53,0
5275,49413.94,12,5.33,67722.69,621,68,1
5276,65996.3,60,5.11,31646.35,636,47,0
5277,24984.7,36,4.79,209838.84,658,50,0
5278,63919.39,24,4.27,36372.44,694,43,0
5279,19639.01,24,4.28,29047.33,693,71,0
5280,77816.22,60,6.52,89899.87,539,56,0
5281,20857.06,24,6.73,20000.0,525,62,0
5282,14792.91,60,2.45,219040.35,819,43,0
5283,105673.25,24,3.24,102768.23,765,55,1
5284,39756.05,12,6.81,79105.43,519,43,0
5285,16784.57,24,4.34,33345.71,689,56,0
5286,136735.28,24,3.73,58033.41,731,38,0
5287,58696.62,36,2.0,37413.5,850,62,0
5288,12467.99,12,5.61,44022.85,602,53,0
5289,47679.17,12,3.43,124354.87,752,38,0
5290,102149.24,12,3.86,85327.31,722,58,0
5291,59561.57,24,5.91,47846.89,581,40,1
5292,14035.93,48,5.42,20000.0,615,26,0
5293,52326.85,24,6.01,278815.19,574,40,1
5294,48268.71,60,4.39,125077.49,686,40,0
5295,85974.82,36,7.16,36409.16,495,27,0
5296,9808.81,12,5.23,74201.51,628,52,1
5297,60137.79,60,5.43,29226.98,614,51,0
5298,5000.0,60,7.89,35290.64,445,44,1
5299,59565.22,48,4.47,32893.18,680,57,0
5300,161493.43,12,3.93,70222.62,717,39,0
5301,9581.53,24,7.02,33387.02,505,22,0
5302,18647.46,12,4.91,67891.75,650,35,1
5303,43718.06,36,6.92,161656.7,512,32,0
5304,65912.17,12,4.73,22206.6,662,39,0
5305,21108.04,60,3.22,22335.21,766,46,0
5306,54570.76,60,5.65,186750.93,599,75,0
5307,114769.95,24,5.35,104586.21,620,21,0
5308,64833.43,24,2.0,64521.22,850,58,0
5309,62070.36,24,6.0,20000.0,575,29,0
5310,24060.97,36,6.28,20000.0,556,51,0
5311,121197.71,12,4.92,28747.09,649,35,1
5312,16239.64,48,2.0,71783.45,850,48,0
5313,11488.29,12,4.55,132102.93,675,69,0
5314,22645.44,24,5.87,70153.7,584,22,1
5315,52513.43,36,4.05,73582.69,709,49,0
5316,98908.54,12,3.83,144173.89,724,50,0
5317,7082.72,60,4.04,89373.74,710,60,0
5318,84047.28,12,3.77,40605.6,728,46,0
5319,83785.13,60,3.56,61254.92,743,80,0
5320,44205.62,12,5.1,134723.95,637,62,0
5321,71490.99,12,5.1,78693.01,637,54,0
5322,10037.36,12,3.69,197683.25,734,50,0
5323,9291.55,24,8.47,34027.48,405,53,0
5324,99315.79,60,8.69,24463.77,390,47,0
5325,34472.54,36,5.78,83267.71,590,47,0
5326,14113.98,48,5.42,68840.72,615,22,0
5327,58354.79,60,3.91,22140.5,719,53,0
5328,111223.44,24,5.62,37837.87,601,53,0
5329,50027.47,60,3.21,162663.17,767,50,0
5330,21335.33,36,4.71,92250.0,664,50,0
5331,33008.62,60,6.06,40192.13,571,56,0
5332,69770.68,24,3.08,27816.4,776,51,1
5333,5000.0,24,4.52,47914.77,677,46,0
5334,12241.64,48,6.8,129701.7,520,49,0
5335,31049.06,36,3.8,66967.87,726,63,0
5336,46347.49,48,3.8,60304.01,726,67,1
5337,20712.6,12,6.77,134301.81,522,30,0
5338,17718.94,24,4.76,23241.66,660,39,1
5339,5000.0,48,4.04,32536.08,710,59,0
5340,5000.0,24,7.34,71463.81,483,53,1
5341,16334.65,24,3.38,60214.98,755,35,0
5342,37805.0,12,5.91,50437.84,581,45,1
5343,40638.39,24,6.17,138930.24,563,56,0
5344,34063.65,48,5.33,20000.0,621,73,0
5345,26371.53,36,3.91,25307.55,719,80,0
5346,14537.11,60,3.47,98727.76,749,18,0
5347,25599.18,48,2.49,44236.9,816,57,1
5348,7469.1,12,6.22,258095.63,560,35,1
5349,6123.03,60,4.39,143555.09,686,62,0
5350,17829.69,24,3.92,44487.4,718,24,0
5351,268531.46,48,4.21,96653.39,698,34,0
5352,19763.14,60,6.33,93057.04,552,42,0
5353,137801.44,48,4.55,173452.84,675,55,0
5354,24900.58,24,4.44,51799.91,682,39,1
5355,28902.61,48,5.83,39392.28,587,34,0
5356,79742.96,12,4.21,88218.76,698,19,1
5357,5000.0,60,4.62,52343.51,670,35,0
5358,10063.8,60,6.89,104904.67,514,55,0
5359,182176.69,60,3.99,160037.35,713,67,1
5360,35252.62,48,4.75,28553.19,661,29,0
5361,5000.0,24,7.67,36373.89,460,30,0
5362,5000.0,48,5.35,150099.04,620,33,0
5363,118887.36,48,4.73,64251.44,662,43,0
5364,103322.35,60,5.96,66096.11,578,47,1
5365,30661.3,24,4.46,133028.78,681,40,0
5366,8909.83,36,5.33,58716.6,621,21,0
5367,88681.62,24,3.43,116389.1,752,18,0
5368,19622.52,48,4.52,30793.83,677,37,0
5369,27155.25,12,2.15,46013.44,840,52,0
5370,57360.15,24,7.02,179337.75,505,45,0
5371,21801.24,60,4.46,65058.78,681,70,0
5372,49533.2,12,4.89,29232.23,651,22,0
5373,108264.23,36,4.3,28310.23,692,46,1
5374,79819.49,36,3.02,60173.47,780,65,0
5375,24031.88,12,7.0,119514.58,506,40,0
5376,16979.41,36,4.04,20000.0,710,25,0
5377,16809.35,12,4.43,41451.27,683,18,0
5378,21430.89,48,6.23,93360.28,559,40,0
5379,34013.22,12,3.19,76654.46,768,37,1
5380,26943.9,48,4.82,86969.42,656,35,0
5381,7136.05,60,6.0,33720.25,575,49,0
5382,8923.8,60,4.3,70488.04,692,72,1
5383,20998.21,36,3.53,136659.19,745,24,1
5384,41284.14,12,4.46,44921.96,681,30,0
5385,44905.84,48,5.53,67720.26,607,42,0
5386,33296.75,60,6.07,92103.56,570,55,0
5387,67118.83,60,6.1,34765.08,568,39,1
5388,66827.38,60,3.76,20000.0,729,53,0
5389,27898.26,36,3.54,41205.9,744,23,0
5390,6644.63,60,5.29,95737.96,624,45,1
5391,37769.73,24,2.0,35551.33,850,44,0
5392,24020.4,36,5.26,23915.0,626,68,0
5393,7420.53,12,5.03,107410.68,642,62,0
5394,200363.99,24,5.49,28448.52,610,46,0
5395,23082.36,36,5.08,248569.02,638,30,0
5396,49147.95,36,4.97,132743.52,646,18,0
5397,33679.86,48,4.07,179960.94,708,31,0
5398,7705.85,24,5.2,72496.67,630,77,0
5399,5000.0,24,4.04,34294.63,710,18,0
5400,49144.16,24,7.24,139508.76,490,31,0
5401,14185.95,60,5.83,21919.02,587,46,0
5402,13962.82,60,5.39,20000.0,617,63,0
5403,157300.08,12,5.29,87165.35,624,25,0
5404,30973.77,12,7.59,20000.0,466,51,0
5405,5000.0,12,3.61,59944.78,739,33,0
5406,20763.86,60,7.05,57074.95,503,26,1
5407,43912.62,48,5.84,116342.14,586,36,0
5408,19917.08,12,4.95,20624.69,647,44,0
5409,5000.0,36,2.0,20000.0,850,25,0
5410,29377.35,60,5.0,53513.15,644,61,1
5411,5597.24,48,4.27,20000.0,694,66,0
5412,48268.8,36,7.08,82340.13,501,34,0
5413,48324.9,36,6.13,76709.67,566,56,1
5414,5000.0,60,5.93,77777.1,580,22,0
5415,17171.46,24,5.69,52651.97,596,42,1
5416,26695.01,48,3.44,212964.98,751,57,0
5417,39954.74,60,5.71,89109.54,595,55,0
5418,17553.35,24,4.04,107464.36,710,47,0
5419,16966.07,60,6.04,38434.3,572,62,0
5420,203771.69,60,5.32,54289.11,622,33,0
5421,5000.0,36,8.4,29781.09,410,46,0
5422,225699.86,60,5.03,70550.34,642,45,0
5423,5000.0,24,4.94,30278.78,648,51,0
5424,17007.85,36,5.2,109665.51,630,54,0
5425,34030.39,24,2.06,62356.13,846,25,0
5426,7733.28,24,5.01,20000.0,643,55,0
5427,7242.41,36,8.88,27688.49,377,26,0
5428,14806.73,24,6.68,168352.97,528,58,0
5429,181544.08,12,4.98,176445.67,645,71,0
5430,23911.22,60,5.03,97692.62,642,37,0
5431,41734.94,36,6.1,54115.0,568,30,0
5432,60919.04,36,6.41,152972.64,547,69,0
5433,67782.79,12,2.9,57477.73,788,43,0
5434,58244.17,12,3.48,147567.02,748,24,1
5435,20543.6,12,3.28,70148.0,762,31,0
5436,5923.85,12,5.83,49888.74,587,32,1
5437,16544.55,48,3.89,109239.26,720,63,0
5438,11804.81,36,8.65,24418.33,393,29,0
5439,7325.18,24,5.52,30319.83,608,18,0
5440,5000.0,36,5.72,20000.0,594,44,0
5441,137229.89,36,5.29,89781.51,624,49,0
5442,126937.14,36,4.75,60390.83,661,53,0
5443,5000.0,12,5.17,300000.0,632,18,0
5444,9502.64,12,6.55,92189.33,537,42,1
5445,7512.11,48,6.0,48606.16,575,38,0
5446,16510.2,36,4.17,56819.78,701,51,0
5447,11412.13,60,4.4,76542.73,685,18,0
5448,145803.13,48,2.6,38580.97,809,47,1
5449,5000.0,12,4.46,20000.0,681,47,0
5450,11891.98,36,2.76,20000.0,798,62,0
5451,5000.0,12,7.02,43068.24,505,50,1
5452,196573.92,24,4.05,20000.0,709,55,0
5453,125304.58,12,3.82,63800.59,725,26,0
5454,63050.37,12,4.21,131580.47,698,43,0
5455,27753.95,48,6.67,30553.51,529,64,0
5456,10547.05,24,4.46,44201.39,681,37,0
5457,12518.65,60,5.45,56268.46,613,56,0
5458,29263.09,60,4.08,49448.2,707,30,1
5459,73098.91,60,5.04,64365.01,641,41,0
5460,15375.84,36,5.74,20000.0,593,20,0
5461,18610.6,60,2.0,141354.86,850,43,0
5462,45807.57,36,6.0,52739.15,575,32,0
5463,13572.68,12,4.52,27824.23,677,62,0
5464,43879.78,60,4.11,79808.03,705,75,0
5465,24480.19,48,5.35,126813.2,620,19,0
5466,5000.0,24,3.27,23534.81,763,26,0
5467,25766.9,24,3.66,82348.05,736,58,0
5468,125990.61,12,7.37,157942.21,481,33,0
5469,17344.14,24,4.02,158791.5,711,43,0
5470,19491.82,24,2.33,111465.29,827,67,0
5471,5000.0,12,6.03,39243.54,573,68,0
5472,47731.76,12,6.92,24750.83,512,25,0
5473,94604.09,12,5.36,30264.78,619,73,0
5474,21764.49,48,4.97,156276.54,646,54,1
5475,13738.0,12,4.87,97313.99,653,60,0
5476,156878.45,12,3.4,114069.28,754,34,0
5477,68338.83,12,5.93,60636.26,580,33,0
5478,41869.77,60,4.14,20000.0,703,18,0
5479,18230.4,60,3.79,81487.85,727,26,0
5480,12474.25,48,4.76,27718.96,660,55,0
5481,62894.01,48,5.83,134183.69,587,51,0
5482,36885.14,24,6.6,30524.2,534,56,0
5483,36760.98,60,7.15,74517.53,496,48,0
5484,5000.0,48,7.05,99698.5,503,44,0
5485,35891.92,48,7.25,300000.0,489,34,0
5486,86508.02,24,2.7,58989.24,802,40,0
5487,146684.17,12,5.19,61098.07,631,58,1
5488,5640.66,36,2.0,135013.33,850,57,1
5489,49870.32,24,4.39,53390.25,686,48,1
5490,42006.69,36,7.15,44597.71,496,30,0
5491,110505.99,24,5.2,35247.47,630,37,0
5492,69564.15,24,4.01,67135.62,712,24,0
5493,167995.87,12,4.46,40291.0,681,39,0
5494,160984.48,48,5.55,164606.11,606,19,0
5495,12788.83,60,3.63,110974.26,738,39,1
5496,64613.04,24,6.45,71540.7,544,34,1
5497,37806.81,12,4.66,66380.98,667,44,0
5498,12078.23,36,3.77,33375.44,728,33,1
5499,10837.52,48,5.46,60247.84,612,55,0
5500,5000.0,24,4.2,55519.59,699,20,0
5501,79370.44,36,5.11,217768.47,636,21,0
5502,19615.46,24,4.63,52834.8,669,40,1
5503,97234.64,60,4.31,92053.04,691,48,0
5504,46864.91,60,5.35,95954.22,620,38,1
5505,55986.69,48,2.9,26904.73,788,40,1
5506,17242.52,36,4.55,51915.57,675,46,0
5507,30559.4,60,4.11,108975.02,705,52,0
5508,26578.43,12,3.27,23949.46,763,38,0
5509,13439.0,48,4.07,253354.21,708,47,0
5510,89342.23,24,6.31,70276.43,554,59,0
5511,48654.23,36,3.86,39826.77,722,24,0
5512,5000.0,36,4.55,20000.0,675,63,0
5513,85716.88,12,5.94,186040.36,579,62,0
5514,5604.59,60,3.25,54714.18,764,32,0
5515,25850.27,36,6.41,90742.72,547,52,0
5516,42344.87,12,5.72,22556.16,594,21,0
5517,5000.0,12,5.53,34963.62,607,49,0
5518,52908.29,24,6.77,129269.31,522,65,0
5519,53896.82,12,4.94,182538.28,648,29,0
5520,52853.32,48,5.88,29445.76,583,33,0
5521,8924.52,36,4.59,88851.25,672,50,1
5522,14767.73,48,2.41,87772.29,822,39,0
5523,14209.46,12,4.97,129242.75,646,47,0
5524,161027.59,12,4.21,94330.57,698,80,0
5525,5000.0,48,4.94,106707.02,648,38,0
5526,27997.42,24,5.37,20000.0,618,21,0
5527,102495.65,12,3.85,85731.45,723,35,0
5528,73367.84,48,6.28,20000.0,556,47,0
5529,86422.93,48,3.47,80200.23,749,25,0
5530,179304.56,36,6.04,142528.73,572,34,0
5531,24490.88,24,2.96,75721.6,784,62,0
5532,18528.21,60,5.45,108500.21,613,69,1
5533,5000.0,48,6.12,125274.31,567,39,0
5534,8127.09,36,4.76,117185.99,660,39,0
5535,41278.49,60,7.21,79988.25,492,26,0
5536,8578.61,36,6.48,84998.12,542,48,0
5537,66648.11,36,4.23,138747.21,697,80,0
5538,5000.0,24,3.21,282930.27,767,39,0
5539,15020.67,12,5.77,32533.23,591,39,0
5540,59446.51,24,3.06,43982.17,777,52,0
5541,14752.31,60,5.52,118530.33,608,38,0
5542,65237.65,24,4.65,224171.62,668,38,0
5543,274399.8,12,4.63,20000.0,669,65,0
5544,79748.15,24,2.68,20000.0,803,25,0
5545,20915.02,24,3.63,68392.07,738,28,0
5546,115426.08,24,5.21,123854.35,629,54,0
5547,5000.0,48,2.0,68793.38,850,42,0
5548,64550.45,48,5.0,75753.16,644,28,0
5549,5000.0,24,4.89,29810.23,651,49,0
5550,9591.66,12,4.43,64283.53,683,39,1
5551,219445.48,12,5.53,39266.65,607,47,0
5552,22383.54,12,2.9,82910.28,788,40,0
5553,85878.83,12,5.05,54882.02,640,22,0
5554,23587.19,36,3.98,32300.82,714,60,0
5555,91637.96,24,8.91,189197.15,375,70,0
5556,168252.28,24,4.72,108177.05,663,31,0
5557,28593.96,36,5.4,83977.13,616,69,0
5558,40975.13,12,4.81,34850.88,657,43,0
5559,49529.1,60,6.6,107593.21,534,18,0
5560,136541.49,60,5.19,27268.66,631,51,0
5561,14835.74,36,4.65,33529.15,668,18,0
5562,47240.86,60,5.43,64015.64,614,37,0
5563,19631.41,48,4.05,72768.94,709,55,0
5564,12226.86,24,4.82,44744.67,656,52,0
5565,5000.0,60,3.99,20000.0,713,34,0
5566,48472.82,48,3.5,51379.5,747,54,0
5567,106889.77,24,3.38,174502.46,755,58,0
5568,21646.41,48,5.48,20000.0,611,35,0
5569,40222.77,24,5.49,96044.92,610,39,0
5570,51379.8,24,2.58,56240.03,810,47,0
5571,26777.28,60,6.25,20000.0,558,27,0
5572,116831.84,36,5.53,158410.41,607,32,0
5573,22530.07,60,5.16,37690.43,633,59,0
5574,6677.19,12,6.16,198424.82,564,79,1
5575,7775.43,48,4.75,75961.8,661,54,1
5576,110755.1,12,3.15,82984.54,771,48,0
5577,221175.95,24,7.7,53754.85,458,72,0
5578,17049.77,60,5.67,135021.48,598,31,0
5579,7751.05,12,4.75,58727.97,661,46,0
5580,32909.5,12,2.64,140437.91,806,57,0
5581,61812.42,12,7.09,84320.75,500,32,0
5582,47389.45,24,3.66,52665.35,736,20,0
5583,150907.26,24,5.16,20000.0,633,57,0
5584,85126.45,24,4.68,167169.79,666,59,0
5585,101617.27,12,3.13,73387.11,772,57,0
5586,39007.98,48,5.11,40345.09,636,57,1
5587,19820.95,60,4.97,110167.26,646,46,1
5588,60488.82,60,4.72,84086.11,663,47,0
5589,28906.45,24,4.62,84233.97,670,48,0
5590,16966.61,12,6.49,300000.0,541,61,0
5591,8259.69,48,4.68,34137.57,666,49,0
5592,37525.49,36,4.28,113680.41,693,46,0
5593,45101.34,24,7.27,164976.97,488,50,0
5594,42057.5,36,3.66,54840.02,736,51,0
5595,6195.94,60,3.59,32747.59,741,29,0
5596,42197.03,60,4.55,54038.04,675,65,0
5597,9221.03,48,6.87,83019.87,515,35,0
5598,54489.69,48,5.85,147734.56,585,46,0
5599,28051.94,36,8.3,36347.66,417,30,0
5600,94453.82,60,5.43,54298.12,614,41,1
5601,75313.78,48,6.25,112766.09,558,53,0
5602,64436.98,48,5.01,127117.72,643,49,1
5603,60321.64,60,3.45,136278.03,750,36,0
5604,41104.52,60,5.65,20000.0,599,34,0
5605,5000.0,12,4.31,249286.31,691,48,0
5606,53281.55,48,5.04,45434.99,641,61,0
5607,31454.39,36,6.23,244269.66,559,66,0
5608,31701.92,24,2.87,272832.35,790,75,0
5609,23823.0,24,3.72,20000.0,732,34,0
5610,132303.74,60,6.52,110293.71,539,33,0
5611,14347.53,36,4.27,50262.27,694,43,0
5612,19033.34,12,5.21,68604.45,629,42,0
5613,164897.01,48,4.17,127578.0,701,23,0
5614,83077.03,12,6.87,26504.47,515,57,0
5615,5000.0,36,5.42,47991.27,615,33,0
5616,118280.29,12,4.4,107324.03,685,35,0
5617,12851.0,60,6.49,87609.55,541,51,1
5618,61197.3,24,4.55,126535.88,675,27,0
5619,40268.01,60,5.4,46338.01,616,41,0
5620,38481.1,48,4.85,24793.26,654,56,0
5621,63278.46,60,3.44,267478.63,751,45,0
5622,11608.05,36,2.0,34016.59,850,56,0
5623,8659.68,36,4.81,28888.13,657,59,0
5624,52765.09,48,5.19,36699.81,631,43,0
5625,17165.32,48,2.1,77488.76,843,18,0
5626,182387.27,24,3.27,82235.87,763,63,0
5627,30029.48,12,2.33,20000.0,827,44,0
5628,5916.49,24,4.57,31165.16,673,56,0
5629,57888.69,60,3.73,137758.73,731,65,0
5630,18275.64,12,4.85,51780.97,654,18,0
5631,8042.92,48,4.84,85410.99,655,44,0
5632,27480.35,36,4.75,32923.27,661,68,1
5633,166521.49,60,4.31,99938.35,691,41,0
5634,26503.02,24,4.81,31578.83,657,59,0
5635,21334.47,48,2.9,22792.05,788,28,0
5636,29395.14,12,4.08,20000.0,707,52,0
5637,5000.0,12,4.62,66008.49,670,26,0
5638,7141.67,36,4.68,103478.38,666,58,0
5639,94747.66,48,5.53,105381.24,607,38,0
5640,190913.91,48,6.49,75452.6,541,66,0
5641,8595.29,60,3.45,135961.46,750,66,0
5642,38341.6,60,3.47,20000.0,749,35,1
5643,169562.5,12,6.52,20517.73,539,70,0
5644,8514.59,24,6.49,28883.99,541,36,1
5645,10308.77,12,3.89,48591.82,720,55,0
5646,130739.16,60,5.39,64150.46,617,44,0
5647,61155.68,60,6.35,144783.44,551,38,0
5648,8241.77,60,7.25,51909.37,489,57,0
5649,25001.92,12,5.59,110291.57,603,37,0
5650,5000.0,48,4.72,96233.22,663,36,0
5651,28340.84,24,5.33,144283.08,621,45,0
5652,75231.71,24,6.84,91219.14,517,58,0
5653,40368.68,60,5.77,150903.96,591,48,0
5654,52127.02,36,4.11,20000.0,705,39,0
5655,19787.14,12,2.61,53099.95,808,37,0
5656,8800.83,48,4.85,20000.0,654,41,0
5657,5000.0,60,3.41,28784.43,753,53,0
5658,86105.8,36,3.86,27033.08,722,28,0
